year,material,region,value
2000,tin,RoW,148341.0
2000,zinc,EU27,869534.0
2000,zinc,China,1780300.0
2000,zinc,RoW,6156760.0
2000,nickel,EU27,27665.0
2000,nickel,China,50300.0
2000,nickel,RoW,1148541.0
2001,tin,EU27,1201.0
2001,tin,China,93000.0
2001,tin,RoW,150353.0
2001,zinc,EU27,864925.0
2001,zinc,China,1693200.0
2001,zinc,RoW,6544430.0
2001,nickel,EU27,24442.0
2001,nickel,China,51000.0
2001,nickel,RoW,1205149.0
2002,tin,EU27,345.0
2002,tin,China,81000.0
2002,tin,RoW,155602.0
2002,zinc,EU27,750858.0
2002,zinc,China,1624100.0
2002,zinc,RoW,6593306.0
2002,nickel,EU27,26200.0
2002,nickel,China,53700.0
2002,nickel,RoW,1211650.0
2003,tin,EU27,203.0
2003,tin,China,101800.0
2003,tin,RoW,155407.0
2003,zinc,EU27,851182.0
2003,zinc,China,2029100.0
2003,zinc,RoW,6686256.0
2003,nickel,EU27,22500.0
2003,nickel,China,61100.0
2003,nickel,RoW,1237256.0
2004,tin,EU27,200.0
2004,tin,China,118200.0
2004,tin,RoW,166496.0
2004,zinc,EU27,849214.0
2004,zinc,China,2391200.0
2004,zinc,RoW,6457561.0
2004,nickel,EU27,22951.0
2004,nickel,China,75600.0
2004,nickel,RoW,1291279.0
2005,tin,EU27,243.0
2005,tin,China,121600.0
2005,tin,RoW,175763.0
2005,zinc,EU27,875850.0
2005,zinc,China,2547800.0
2005,zinc,RoW,6691574.0
2005,nickel,EU27,29586.0
2005,nickel,China,72700.0
2005,nickel,RoW,1329760.0
2006,tin,EU27,25.0
2006,tin,China,126300.0
2006,tin,RoW,170155.0
2006,zinc,EU27,845794.0
2006,zinc,China,2844200.0
2006,zinc,RoW,6836226.0
2006,nickel,EU27,31501.0
2006,nickel,China,82100.0
2006,nickel,RoW,1448608.0
2007,tin,EU27,41.0
2007,tin,China,145900.0
2007,tin,RoW,196590.0
2007,zinc,EU27,844358.0
2007,zinc,China,3047700.0
2007,zinc,RoW,7332532.0
2007,nickel,EU27,29256.0
2007,nickel,China,66400.0
2007,nickel,RoW,1488353.0
2008,tin,EU27,29.0
2008,tin,China,121200.0
2008,tin,RoW,192677.0
2008,zinc,EU27,821320.0
2008,zinc,China,3342600.0
2008,zinc,RoW,7829686.0
2008,nickel,EU27,29136.0
2008,nickel,China,79500.0
2008,nickel,RoW,1442417.0
2009,tin,EU27,34.0
2009,tin,China,128000.0
2009,tin,RoW,186505.0
2009,zinc,EU27,760529.0
2009,zinc,China,3324400.0
2009,zinc,RoW,7556873.0
2009,nickel,EU27,18964.0
2009,nickel,China,84800.0
2009,nickel,RoW,1247988.0
2010,tin,EU27,22.0
2010,tin,China,129600.0
2010,tin,RoW,198413.0
2010,zinc,EU27,764280.0
2010,zinc,China,3842200.0
2010,zinc,RoW,7882325.0
2010,nickel,EU27,35066.0
2010,nickel,China,79800.0
2010,nickel,RoW,1490264.0
2011,tin,EU27,48.0
2011,tin,China,127400.0
2011,tin,RoW,199718.0
2011,zinc,EU27,767840.0
2011,zinc,China,4050000.0
2011,zinc,RoW,7709629.0
2011,nickel,EU27,40794.0
2011,nickel,China,89800.0
2011,nickel,RoW,1998679.0
2012,tin,EU27,111.0
2012,tin,China,115700.0
2012,tin,RoW,198287.0
2012,zinc,EU27,754815.0
2012,zinc,China,4859100.0
2012,zinc,RoW,7827820.0
2012,nickel,EU27,42911.0
2012,nickel,China,93300.0
2012,nickel,RoW,2573265.0
2013,tin,EU27,84.0
2013,tin,China,101236.0
2013,tin,RoW,196900.0
2013,zinc,EU27,741857.0
2013,zinc,China,5187747.0
2013,zinc,RoW,7692178.0
2013,nickel,EU27,46504.0
2013,nickel,China,93151.0
2013,nickel,RoW,2950637.0
2014,tin,EU27,75.0
2014,tin,China,102052.0
2014,tin,RoW,209150.0
2014,zinc,EU27,739108.0
2014,zinc,China,5118394.0
2014,zinc,RoW,7772054.0
2014,nickel,EU27,49292.0
2014,nickel,China,101067.0
2014,nickel,RoW,1924006.0
2015,tin,EU27,42.0
2015,tin,China,110156.0
2015,tin,RoW,205373.0
2015,zinc,EU27,699608.0
2015,zinc,China,4748877.0
2015,zinc,RoW,7953292.0
2015,nickel,EU27,38236.0
2015,nickel,China,101403.0
2015,nickel,RoW,2043307.0
2016,tin,EU27,61.0
2016,tin,China,97165.0
2016,tin,RoW,218674.0
2016,zinc,EU27,681438.0
2016,zinc,China,4710500.0
2016,zinc,RoW,7141389.0
2016,nickel,EU27,43224.0
2016,nickel,China,100219.0
2016,nickel,RoW,1793640.0
2017,tin,EU27,104.0
2017,tin,China,95549.0
2017,tin,RoW,240560.0
2017,zinc,EU27,664027.0
2017,zinc,China,3868500.0
2017,zinc,RoW,7397128.0
2017,nickel,EU27,54461.0
2017,nickel,China,102300.0
2017,nickel,RoW,2008149.0
2018,tin,EU27,192.0
2018,tin,China,94838.0
2018,tin,RoW,230373.0
2018,zinc,EU27,781587.0
2018,zinc,China,3721100.0
2018,zinc,RoW,7730240.0
2018,nickel,EU27,62172.0
2018,nickel,China,108200.0
2018,nickel,RoW,2278162.0
2019,tin,EU27,209.0
2019,tin,China,85840.0
2019,tin,RoW,233812.0
2019,zinc,EU27,768706.0
2019,zinc,China,3685800.0
2019,zinc,RoW,8000280.0
2019,nickel,EU27,52950.0
2019,nickel,China,104674.0
2019,nickel,RoW,2704287.0
2020,tin,EU27,219.0
2020,tin,China,94463.0
2020,tin,RoW,197739.0
2020,zinc,EU27,773674.0
2020,zinc,China,4058000.0
2020,zinc,RoW,7924291.0
2020,nickel,EU27,49239.0
2020,nickel,China,104674.0
2020,nickel,RoW,2339676.0
2021,tin,EU27,280.0
2021,tin,China,83144.0
2021,tin,RoW,188773.0
2021,zinc,EU27,764642.0
2021,zinc,China,4136000.0
2021,zinc,RoW,7976453.0
2021,nickel,EU27,47603.0
2021,nickel,China,103900.0
2021,nickel,RoW,2635044.0
2022,tin,EU27,374.0
2022,tin,China,67365.0
2022,tin,RoW,217774.0
2022,zinc,EU27,698409.0
2022,zinc,China,4041000.0
2022,zinc,RoW,7955869.0
2022,nickel,EU27,47451.0
2022,nickel,China,109400.0
2022,nickel,RoW,3104103.0
2023,tin,EU27,397.0
2023,tin,China,66500.0
2023,tin,RoW,241229.0
2023,zinc,EU27,639204.0
2023,zinc,China,3266000.0
2023,zinc,RoW,7730363.0
2023,nickel,EU27,42691.0
2023,nickel,China,112600.0
2023,nickel,RoW,3796075.0
2024,tin,EU27,
2024,tin,China,
2024,tin,RoW,
2024,zinc,EU27,
2024,zinc,China,
2024,zinc,RoW,
2024,nickel,EU27,
2024,nickel,China,
2024,nickel,RoW,
2025,tin,EU27,
2025,tin,China,
2025,tin,RoW,
2025,zinc,EU27,
2025,zinc,China,
2025,zinc,RoW,
2025,nickel,EU27,
2025,nickel,China,
2025,nickel,RoW,
2026,tin,EU27,
2026,tin,China,
2026,tin,RoW,
2026,zinc,EU27,
2026,zinc,China,
2026,zinc,RoW,
2026,nickel,EU27,
2026,nickel,China,
2026,nickel,RoW,
2027,tin,EU27,
2027,tin,China,
2027,tin,RoW,
2027,zinc,EU27,
2027,zinc,China,
2027,zinc,RoW,
2027,nickel,EU27,
2027,nickel,China,
2027,nickel,RoW,
2028,tin,EU27,
2028,tin,China,
2028,tin,RoW,
2028,zinc,EU27,
2028,zinc,China,
2028,zinc,RoW,
2028,nickel,EU27,
2028,nickel,China,
2028,nickel,RoW,
2029,tin,EU27,
2029,tin,China,
2029,tin,RoW,
2029,zinc,EU27,
2029,zinc,China,
2029,zinc,RoW,
2029,nickel,EU27,
2029,nickel,China,
2029,nickel,RoW,
2030,tin,EU27,
2030,tin,China,
2030,tin,RoW,
2030,zinc,EU27,
2030,zinc,China,
2030,zinc,RoW,
2030,nickel,EU27,
2030,nickel,China,
2030,nickel,RoW,
2031,tin,EU27,
2031,tin,China,
2031,tin,RoW,
2031,zinc,EU27,
2031,zinc,China,
2031,zinc,RoW,
2031,nickel,EU27,
2031,nickel,China,
2031,nickel,RoW,
2032,tin,EU27,
2032,tin,China,
2032,tin,RoW,
2032,zinc,EU27,
2032,zinc,China,
2032,zinc,RoW,
2032,nickel,EU27,
2032,nickel,China,
2032,nickel,RoW,
2033,tin,EU27,
2033,tin,China,
2033,tin,RoW,
2033,zinc,EU27,
2033,zinc,China,
2033,zinc,RoW,
2033,nickel,EU27,
2033,nickel,China,
2033,nickel,RoW,
2034,tin,EU27,
2034,tin,China,
2034,tin,RoW,
2034,zinc,EU27,
2034,zinc,China,
2034,zinc,RoW,
2034,nickel,EU27,
2034,nickel,China,
2034,nickel,RoW,
2035,tin,EU27,
2035,tin,China,
2035,tin,RoW,
2035,zinc,EU27,
2035,zinc,China,
2035,zinc,RoW,
2035,nickel,EU27,
2035,nickel,China,
2035,nickel,RoW,
2036,tin,EU27,
2036,tin,China,
2036,tin,RoW,
2036,zinc,EU27,
2036,zinc,China,
2036,zinc,RoW,
2036,nickel,EU27,
2036,nickel,China,
2036,nickel,RoW,
2037,tin,EU27,
2037,tin,China,
2037,tin,RoW,
2037,zinc,EU27,
2037,zinc,China,
2037,zinc,RoW,
2037,nickel,EU27,
2037,nickel,China,
2037,nickel,RoW,
2038,tin,EU27,
2038,tin,China,
2038,tin,RoW,
2038,zinc,EU27,
2038,zinc,China,
2038,zinc,RoW,
2038,nickel,EU27,
2038,nickel,China,
2038,nickel,RoW,
2039,tin,EU27,
2039,tin,China,
2039,tin,RoW,
2039,zinc,EU27,
2039,zinc,China,
2039,zinc,RoW,
2039,nickel,EU27,
2039,nickel,China,
2039,nickel,RoW,
2040,tin,EU27,
2040,tin,China,
2040,tin,RoW,
2040,zinc,EU27,
2040,zinc,China,
2040,zinc,RoW,
2040,nickel,EU27,
2040,nickel,China,
2040,nickel,RoW,
2041,tin,EU27,
2041,tin,China,
2041,tin,RoW,
2041,zinc,EU27,
2041,zinc,China,
2041,zinc,RoW,
2041,nickel,EU27,
2041,nickel,China,
2041,nickel,RoW,
2042,tin,EU27,
2042,tin,China,
2042,tin,RoW,
2042,zinc,EU27,
2042,zinc,China,
2042,zinc,RoW,
2042,nickel,EU27,
2042,nickel,China,
2042,nickel,RoW,
2043,tin,EU27,
2043,tin,China,
2043,tin,RoW,
2043,zinc,EU27,
2043,zinc,China,
2043,zinc,RoW,
2043,nickel,EU27,
2043,nickel,China,
2043,nickel,RoW,
2044,tin,EU27,
2044,tin,China,
2044,tin,RoW,
2044,zinc,EU27,
2044,zinc,China,
2044,zinc,RoW,
2044,nickel,EU27,
2044,nickel,China,
2044,nickel,RoW,
2045,tin,EU27,
2045,tin,China,
2045,tin,RoW,
2045,zinc,EU27,
2045,zinc,China,
2045,zinc,RoW,
2045,nickel,EU27,
2045,nickel,China,
2045,nickel,RoW,
2046,tin,EU27,
2046,tin,China,
2046,tin,RoW,
2046,zinc,EU27,
2046,zinc,China,
2046,zinc,RoW,
2046,nickel,EU27,
2046,nickel,China,
2046,nickel,RoW,
2047,tin,EU27,
2047,tin,China,
2047,tin,RoW,
2047,zinc,EU27,
2047,zinc,China,
2047,zinc,RoW,
2047,nickel,EU27,
2047,nickel,China,
2047,nickel,RoW,
2048,tin,EU27,
2048,tin,China,
2048,tin,RoW,
2048,zinc,EU27,
2048,zinc,China,
2048,zinc,RoW,
2048,nickel,EU27,
2048,nickel,China,
2048,nickel,RoW,
2049,tin,EU27,
2049,tin,China,
2049,tin,RoW,
2049,zinc,EU27,
2049,zinc,China,
2049,zinc,RoW,
2049,nickel,EU27,
2049,nickel,China,
2049,nickel,RoW,
2050,tin,EU27,
2050,tin,China,
2050,tin,RoW,
2050,zinc,EU27,
2050,zinc,China,
2050,zinc,RoW,
2050,nickel,EU27,
2050,nickel,China,
2050,nickel,RoW,
2051,tin,EU27,
2051,tin,China,
2051,tin,RoW,
2051,zinc,EU27,
2051,zinc,China,
2051,zinc,RoW,
2051,nickel,EU27,
2051,nickel,China,
2051,nickel,RoW,
2052,tin,EU27,
2052,tin,China,
2052,tin,RoW,
2052,zinc,EU27,
2052,zinc,China,
2052,zinc,RoW,
2052,nickel,EU27,
2052,nickel,China,
2052,nickel,RoW,
2053,tin,EU27,
2053,tin,China,
2053,tin,RoW,
2053,zinc,EU27,
2053,zinc,China,
2053,zinc,RoW,
2053,nickel,EU27,
2053,nickel,China,
2053,nickel,RoW,
2054,tin,EU27,
2054,tin,China,
2054,tin,RoW,
2054,zinc,EU27,
2054,zinc,China,
2054,zinc,RoW,
2054,nickel,EU27,
2054,nickel,China,
2054,nickel,RoW,
2055,tin,EU27,
2055,tin,China,
2055,tin,RoW,
2055,zinc,EU27,
2055,zinc,China,
2055,zinc,RoW,
2055,nickel,EU27,
2055,nickel,China,
2055,nickel,RoW,
2056,tin,EU27,
2056,tin,China,
2056,tin,RoW,
2056,zinc,EU27,
2056,zinc,China,
2056,zinc,RoW,
2056,nickel,EU27,
2056,nickel,China,
2056,nickel,RoW,
2057,tin,EU27,
2057,tin,China,
2057,tin,RoW,
2057,zinc,EU27,
2057,zinc,China,
2057,zinc,RoW,
2057,nickel,EU27,
2057,nickel,China,
2057,nickel,RoW,
2058,tin,EU27,
2058,tin,China,
2058,tin,RoW,
2058,zinc,EU27,
2058,zinc,China,
2058,zinc,RoW,
2058,nickel,EU27,
2058,nickel,China,
2058,nickel,RoW,
2059,tin,EU27,
2059,tin,China,
2059,tin,RoW,
2059,zinc,EU27,
2059,zinc,China,
2059,zinc,RoW,
2059,nickel,EU27,
2059,nickel,China,
2059,nickel,RoW,
2060,tin,EU27,
2060,tin,China,
2060,tin,RoW,
2060,zinc,EU27,
2060,zinc,China,
2060,zinc,RoW,
2060,nickel,EU27,
2060,nickel,China,
2060,nickel,RoW,
2061,tin,EU27,
2061,tin,China,
2061,tin,RoW,
2061,zinc,EU27,
2061,zinc,China,
2061,zinc,RoW,
2061,nickel,EU27,
2061,nickel,China,
2061,nickel,RoW,
2062,tin,EU27,
2062,tin,China,
2062,tin,RoW,
2062,zinc,EU27,
2062,zinc,China,
2062,zinc,RoW,
2062,nickel,EU27,
2062,nickel,China,
2062,nickel,RoW,
2063,tin,EU27,
2063,tin,China,
2063,tin,RoW,
2063,zinc,EU27,
2063,zinc,China,
2063,zinc,RoW,
2063,nickel,EU27,
2063,nickel,China,
2063,nickel,RoW,
2064,tin,EU27,
2064,tin,China,
2064,tin,RoW,
2064,zinc,EU27,
2064,zinc,China,
2064,zinc,RoW,
2064,nickel,EU27,
2064,nickel,China,
2064,nickel,RoW,
2065,tin,EU27,
2065,tin,China,
2065,tin,RoW,
2065,zinc,EU27,
2065,zinc,China,
2065,zinc,RoW,
2065,nickel,EU27,
2065,nickel,China,
2065,nickel,RoW,
2066,tin,EU27,
2066,tin,China,
2066,tin,RoW,
2066,zinc,EU27,
2066,zinc,China,
2066,zinc,RoW,
2066,nickel,EU27,
2066,nickel,China,
2066,nickel,RoW,
2067,tin,EU27,
2067,tin,China,
2067,tin,RoW,
2067,zinc,EU27,
2067,zinc,China,
2067,zinc,RoW,
2067,nickel,EU27,
2067,nickel,China,
2067,nickel,RoW,
2068,tin,EU27,
2068,tin,China,
2068,tin,RoW,
2068,zinc,EU27,
2068,zinc,China,
2068,zinc,RoW,
2068,nickel,EU27,
2068,nickel,China,
2068,nickel,RoW,
2069,tin,EU27,
2069,tin,China,
2069,tin,RoW,
2069,zinc,EU27,
2069,zinc,China,
2069,zinc,RoW,
2069,nickel,EU27,
2069,nickel,China,
2069,nickel,RoW,
2070,tin,EU27,
2070,tin,China,
2070,tin,RoW,
2070,zinc,EU27,
2070,zinc,China,
2070,zinc,RoW,
2070,nickel,EU27,
2070,nickel,China,
2070,nickel,RoW,
2071,tin,EU27,
2071,tin,China,
2071,tin,RoW,
2071,zinc,EU27,
2071,zinc,China,
2071,zinc,RoW,
2071,nickel,EU27,
2071,nickel,China,
2071,nickel,RoW,
2072,tin,EU27,
2072,tin,China,
2072,tin,RoW,
2072,zinc,EU27,
2072,zinc,China,
2072,zinc,RoW,
2072,nickel,EU27,
2072,nickel,China,
2072,nickel,RoW,
2073,tin,EU27,
2073,tin,China,
2073,tin,RoW,
2073,zinc,EU27,
2073,zinc,China,
2073,zinc,RoW,
2073,nickel,EU27,
2073,nickel,China,
2073,nickel,RoW,
2074,tin,EU27,
2074,tin,China,
2074,tin,RoW,
2074,zinc,EU27,
2074,zinc,China,
2074,zinc,RoW,
2074,nickel,EU27,
2074,nickel,China,
2074,nickel,RoW,
2075,tin,EU27,
2075,tin,China,
2075,tin,RoW,
2075,zinc,EU27,
2075,zinc,China,
2075,zinc,RoW,
2075,nickel,EU27,
2075,nickel,China,
2075,nickel,RoW,
2076,tin,EU27,
2076,tin,China,
2076,tin,RoW,
2076,zinc,EU27,
2076,zinc,China,
2076,zinc,RoW,
2076,nickel,EU27,
2076,nickel,China,
2076,nickel,RoW,
2077,tin,EU27,
2077,tin,China,
2077,tin,RoW,
2077,zinc,EU27,
2077,zinc,China,
2077,zinc,RoW,
2077,nickel,EU27,
2077,nickel,China,
2077,nickel,RoW,
2078,tin,EU27,
2078,tin,China,
2078,tin,RoW,
2078,zinc,EU27,
2078,zinc,China,
2078,zinc,RoW,
2078,nickel,EU27,
2078,nickel,China,
2078,nickel,RoW,
2079,tin,EU27,
2079,tin,China,
2079,tin,RoW,
2079,zinc,EU27,
2079,zinc,China,
2079,zinc,RoW,
2079,nickel,EU27,
2079,nickel,China,
2079,nickel,RoW,
2080,tin,EU27,
2080,tin,China,
2080,tin,RoW,
2080,zinc,EU27,
2080,zinc,China,
2080,zinc,RoW,
2080,nickel,EU27,
2080,nickel,China,
2080,nickel,RoW,
2081,tin,EU27,
2081,tin,China,
2081,tin,RoW,
2081,zinc,EU27,
2081,zinc,China,
2081,zinc,RoW,
2081,nickel,EU27,
2081,nickel,China,
2081,nickel,RoW,
2082,tin,EU27,
2082,tin,China,
2082,tin,RoW,
2082,zinc,EU27,
2082,zinc,China,
2082,zinc,RoW,
2082,nickel,EU27,
2082,nickel,China,
2082,nickel,RoW,
2083,tin,EU27,
2083,tin,China,
2083,tin,RoW,
2083,zinc,EU27,
2083,zinc,China,
2083,zinc,RoW,
2083,nickel,EU27,
2083,nickel,China,
2083,nickel,RoW,
2084,tin,EU27,
2084,tin,China,
2084,tin,RoW,
2084,zinc,EU27,
2084,zinc,China,
2084,zinc,RoW,
2084,nickel,EU27,
2084,nickel,China,
2084,nickel,RoW,
2085,tin,EU27,
2085,tin,China,
2085,tin,RoW,
2085,zinc,EU27,
2085,zinc,China,
2085,zinc,RoW,
2085,nickel,EU27,
2085,nickel,China,
2085,nickel,RoW,
2086,tin,EU27,
2086,tin,China,
2086,tin,RoW,
2086,zinc,EU27,
2086,zinc,China,
2086,zinc,RoW,
2086,nickel,EU27,
2086,nickel,China,
2086,nickel,RoW,
2087,tin,EU27,
2087,tin,China,
2087,tin,RoW,
2087,zinc,EU27,
2087,zinc,China,
2087,zinc,RoW,
2087,nickel,EU27,
2087,nickel,China,
2087,nickel,RoW,
2088,tin,EU27,
2088,tin,China,
2088,tin,RoW,
2088,zinc,EU27,
2088,zinc,China,
2088,zinc,RoW,
2088,nickel,EU27,
2088,nickel,China,
2088,nickel,RoW,
2089,tin,EU27,
2089,tin,China,
2089,tin,RoW,
2089,zinc,EU27,
2089,zinc,China,
2089,zinc,RoW,
2089,nickel,EU27,
2089,nickel,China,
2089,nickel,RoW,
2090,tin,EU27,
2090,tin,China,
2090,tin,RoW,
2090,zinc,EU27,
2090,zinc,China,
2090,zinc,RoW,
2090,nickel,EU27,
2090,nickel,China,
2090,nickel,RoW,
2091,tin,EU27,
2091,tin,China,
2091,tin,RoW,
2091,zinc,EU27,
2091,zinc,China,
2091,zinc,RoW,
2091,nickel,EU27,
2091,nickel,China,
2091,nickel,RoW,
2092,tin,EU27,
2092,tin,China,
2092,tin,RoW,
2092,zinc,EU27,
2092,zinc,China,
2092,zinc,RoW,
2092,nickel,EU27,
2092,nickel,China,
2092,nickel,RoW,
2093,tin,EU27,
2093,tin,China,
2093,tin,RoW,
2093,zinc,EU27,
2093,zinc,China,
2093,zinc,RoW,
2093,nickel,EU27,
2093,nickel,China,
2093,nickel,RoW,
2094,tin,EU27,
2094,tin,China,
2094,tin,RoW,
2094,zinc,EU27,
2094,zinc,China,
2094,zinc,RoW,
2094,nickel,EU27,
2094,nickel,China,
2094,nickel,RoW,
2095,tin,EU27,
2095,tin,China,
2095,tin,RoW,
2095,zinc,EU27,
2095,zinc,China,
2095,zinc,RoW,
2095,nickel,EU27,
2095,nickel,China,
2095,nickel,RoW,
2096,tin,EU27,
2096,tin,China,
2096,tin,RoW,
2096,zinc,EU27,
2096,zinc,China,
2096,zinc,RoW,
2096,nickel,EU27,
2096,nickel,China,
2096,nickel,RoW,
2097,tin,EU27,
2097,tin,China,
2097,tin,RoW,
2097,zinc,EU27,
2097,zinc,China,
2097,zinc,RoW,
2097,nickel,EU27,
2097,nickel,China,
2097,nickel,RoW,
2098,tin,EU27,
2098,tin,China,
2098,tin,RoW,
2098,zinc,EU27,
2098,zinc,China,
2098,zinc,RoW,
2098,nickel,EU27,
2098,nickel,China,
2098,nickel,RoW,
2099,tin,EU27,
2099,tin,China,
2099,tin,RoW,
2099,zinc,EU27,
2099,zinc,China,
2099,zinc,RoW,
2099,nickel,EU27,
2099,nickel,China,
2099,nickel,RoW,
2100,tin,EU27,
2100,tin,China,
2100,tin,RoW,
2100,zinc,EU27,
2100,zinc,China,
2100,zinc,RoW,
2100,nickel,EU27,
2100,nickel,China,
2100,nickel,RoW,
